채용글번호,채용글제목,직무타입,직무기술스택,경력,학력,근무형태,필수사항,우대사항,급여,직급/직책,근무일시,근무지역,남은지원기간,기업코드
43008118,[VOGO 서비스 AOS앱 개발자] 라이브 커머스 선두주자,모바일,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,대리,주 5일(월~금),(06241) 서울 강남구 테헤란로2길 27 패스트파이브빌딩(역삼동) 신분당선 강남역에서 200m 이내,채용시 마감,ZEJDanU1SmNYcW0yd3dGcU9vd1Jkdz09
43008102,[소프트웨어 엔지니어] 딥러닝기반 비전 검사 플랫폼,기타,,경력 5년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,"대리, 과장",주 5일(월~금),(06656) 서울 서초구 서초대로40길 49 라이프재단 빌딩(서초동) 서울 2호선 서초역에서 300m 이내,채용시 마감,ZEJDanU1SmNYcW0yd3dGcU9vd1Jkdz09
43007982,블록체인 메타버스 CTO 풀스택 개발자 개발 팀 리드,풀스택,,경력 5~20년,학력무관,정규직,,활동/경험:해당직무 근무경험,"연봉 8,000 만원 (주 40시간)",임원 / 그룹장,주 5일(월~금) 09:00~18:00,"(03763) 서울 서대문구 북아현동 1-954, 111동 204호 서울 2호선 아현역에서 800m 이내",상시 채용,OHVNTDdpVzlYdGlTcnJORFUzeG5NZz09
43007795,(주)디피엘 물류IT시스템 개발/관리 정규직 경력사원채용,기타,,경력 3년 ↑,"대졸(2,3년제) 이상",정규직,,"근무조건:인근거주자, 기숙사 생활가능자",면접 후 결정,,주 5일(월~금) 09:00~18:00,(13595) 경기 성남시 분당구 황새울로200번길 26(수내동) 수인분당선 수내역에서 300m 이내,29,YVI4U3VzWXBqZFU1Rm1GYnB3TEpKdz09
42789097,스마트팩토리솔루션 사업관리/기획 담당자 정규직 채용,기타,,신입·경력(년수무관),고교졸업 이상,정규직,,"전공:전기/전자공학, 컴퓨터/시스템공학, 공학계열,활동/경험:해당직무 인턴경력, 해당직무 알바경험, 해당직무 근무경험,자격/능력:컴퓨터활용능력 우수",면접 후 결정,팀원,주 5일(월~금) 09:00~18:00,(137-865) 서울 서초구 서초1동 1434-12번지 서울 3호선 남부터미널역에서 800m 이내,2,d21IcnNiaDlaeWhjcm5OTE81N01sZz09
42954342,+급구+ [신입/경력] Android 개발자 채용,모바일,android,무관(신입포함),학력무관,"정규직, 계약직",,,면접 후 결정,,주 5일(월~금) 09:00~18:00,(34016) 대전 유성구 테크노3로 65 한신에스메카 405호(관평동),22,cUFKazladHNHb05HNFRYVytySkRLZz09
42642374,+급구+ [신입/경력] Android / iOS 개발자 채용,모바일,"ios,android",무관(신입포함),학력무관,"정규직, 계약직",,,면접 후 결정,,주 5일(월~금) 09:00~18:00,(34016) 대전 유성구 테크노3로 65 한신에스메카 405호(관평동),13,cUFKazladHNHb05HNFRYVytySkRLZz09
42862123,웹프로그래머 모집,웹,,신입·경력(년수무관),대졸(4년제) 이상(예정자 가능),정규직,,활동/경험:해당직무 근무경험,면접 후 결정,"대리, 과장 / 팀원",주 5일(월~금) 09:00~18:00,(135-010) 서울 강남구 논현동 203-1번지 거평타운1810호 서울 9호선 신논현역에서 300m 이내,10,
42855344,"[신입, 경력] 웹 개발자 채용합니다. (정규직)",웹,,신입·경력 1년 ↑,학력무관,정규직,,"자격증:정보처리기사, 정보처리기사1급, 정보처리기사2급",면접 후 결정,,09:30~18:30,"(08504) 서울 금천구 서부샛길 606, 비동 2003-1호 서울 7호선 가산디지털단지역에서 800m 이내",39,VFBWSUdQWFBsWXhOMGFvT3c5N3EwZz09
42535824,풀스텍 개발자 모집,기타,,경력(년수무관),고교졸업 이상,정규직,,,"연봉 6,000 만원 (주 40시간)",책임연구원,09:00~06:00,(06786) 서울 서초구 강남대로6길 59-1 한양빌딩 (양재동) 신분당선 양재시민의숲역에서 800m 이내,오늘 마감,T1ZHVHF5d1lXN3BORnhGcUVwSGZZQT09
42840179,"클라이언트 개발(Unity3D, C#) 경력 채용합니다",기타,c#,무관,학력무관,정규직,,,"연봉 5,000 만원 (주 45시간)",,주 5일(월~금) 10:00~19:00,(06193) 서울 강남구 선릉로90길 42 썬타워빌딩 서울 2호선 선릉역에서 500m 이내,8,dE9Fa05pWjdYeWVYZ1IwQlF4S2FIUT09
42840424,PHP웹프로그래머 경력자 모집,백엔드,php,신입·경력(년수무관),학력무관,정규직,,,"연봉 5,000 만원 (주 45시간)",,주 5일(월~금) 10:00~19:00,(06193) 서울 강남구 선릉로90길 42 썬타워빌딩 서울 2호선 선릉역에서 500m 이내,8,dE9Fa05pWjdYeWVYZ1IwQlF4S2FIUT09
43007305,빅데이터전문기업 백엔드 개발자 경력직,백엔드,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,,서울 강남구,29,
43007263,JAVA/JSP/SpringBoot 등 프로그램 개발자,백엔드,"java,spring,jsp",무관(신입포함),학력무관(예정자 가능),정규직,,,면접 후 결정,"연구원, 사원, 선임연구원",주 5일(월~금) 09:30~18:00,(08590) 서울 금천구 가산동 345-2 서울 7호선 가산디지털단지역에서 800m 이내,29,RmJBc29sN1pkQlRFKzd2OG11Qlk0Zz09
42902437,안테나/필터/RF/PA/DIGITAL/FPGA/FW/SW 부문 신입 및 경력직 채용,기타,,신입·경력,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,면접 후 결정,,"경기 화성시, 경기전체",20,Zm9Ub0xkUDBhY092bEgrZnlYUlYzUT09
42907419,[재택가능] 미국계 글로벌 IT 업체 고객센터 기술 상담원 모집,기타,,무관(신입포함),학력무관,정규직,,,"연봉 3,000 만원 (주 40시간)",,,(152-880) 서울 구로구 구로동 1124-21 서울 2호선 구로디지털단지역에서 300m 이내,채용시 마감,OGc2c0g0N3lKMU5nNkpVK0NGNlBhdz09
43007122,아이엑세스  JAVA 개발자 채용(경력),백엔드,java,경력 2년 ↑,대졸(4년제) 이상,정규직,,"전공:컴퓨터/시스템공학,자격증:정보처리기사",면접 후 결정,,주 5일(월~금) 09:00~18:00,(08594) 서울 금천구 가산디지털1로 1 더루벤스밸리(가산동) 서울 1호선 독산역에서 300m 이내,29,dHZiT0x0ZkhDaGw2L1plNWRnKzUrdz09
43007116,[YUSE] 디자이너 브랜드 유즈 그래픽 디자이너,기타,,경력(년수무관),학력무관,정규직,,"활동/경험:해당직무 근무경험,자격/능력:포토샵 능숙자",면접 후 결정,,주 5일(월~금) 09:30~18:30,"(04794) 서울 성동구 성수이로 127, 7층 서울 2호선 성수역에서 300m 이내",29,dE0rS1N1TDJxMHo0clczL0xKSGpLZz09
43007037,서버 개발자(3~4년차 이상) - Node.js,백엔드,node.js,경력 3년 ↑,대졸(4년제) 이상,정규직,,"전공:컴퓨터/시스템공학, 공학계열,외국어 능력:영어가능자",면접 후 결정,,주 5일(월~금) 10:00~19:00,(04533) 서울 중구 남대문로7길 16 소공 한국빌딩 2층(소공동) 서울 2호선 을지로입구역에서 300m 이내,상시 채용,RTVqNTBsVWlNQ1Irb1JoeGp6TEZDUT09
43006846,PHP 개발자 모집 경력무관 채용(정규직&계약직),백엔드,php,무관(신입포함),고교졸업 이상,"정규직, 계약직",,,면접 후 결정,"사원, 주임 / 팀원",주 5일(월~금) 09:00~18:00,(07208) 서울 영등포구 선유로49길 23 선유도역2차 아이에스비즈타워 1102호(양평동4가) 서울 9호선 선유도역에서 300m 이내,29,
43006835,[프리윌린]매쓰플랫 백엔드 개발자(10년 이상),백엔드,,경력 10~15년,학력무관,정규직,활동/경험:해당직무 근무경험,,면접 후 결정,,주 5일(월~금) 10:00~19:00,(08744) 서울 관악구 관악로 217 동진빌딩 3층 프리윌린(봉천동) 서울 2호선 서울대입구역에서 500m 이내,상시 채용,WEhiUExLTVZpWjlkYzU0QkZXV0lHQT09
43006795,[경력]사내ERP운영 및 전산 총괄담당자 채용,기타,,경력 3~8년,"대졸(2,3년제) 이상",정규직,활동/경험:해당직무 근무경험,자격/능력:엑셀 고급능력자,면접 후 결정,"대리, 과장",주 5일(월~금) 09:00~18:00,(140-851) 서울 용산구 원효로4가 135번지 금홍2빌딩 서울 5호선 마포역에서 800m 이내,29,ek5Hd3pDZnIvYmFMdVlJWmFDVG10dz09
43006634,서버 개발자(1년차 이상) - Node.js,백엔드,node.js,경력 1~2년,대졸(4년제) 이상,정규직,,"전공:컴퓨터/시스템공학, 공학계열,외국어 능력:영어가능자",면접 후 결정,,주 5일(월~금) 10:00~19:00,(04533) 서울 중구 남대문로7길 16 소공 한국빌딩 2층(소공동) 서울 2호선 을지로입구역에서 300m 이내,상시 채용,RTVqNTBsVWlNQ1Irb1JoeGp6TEZDUT09
43006557,외국계유명보험사 - DevOps & API Engineer(대리~과장급),기타,,경력 3~5년,대졸(4년제) 이상,정규직,,,면접 후 결정,"대리, 과장",주 5일(월~금),(135-010) 서울 강남구 논현동 84번지 송암빌딩 5층 서울 7호선 학동역에서 500m 이내,29,c3BHeWp2VHdVUzF3UkpncG5QZS91UT09
43006520,[마비노기모바일] MMORPG 서버 프로그래머 모집,모바일,,경력(년수무관),학력무관,정규직,,,면접 후 결정,,,(06181) 서울 강남구 테헤란로98길 11 서울 2호선 삼성역에서 200m 이내,채용시 마감,Q0lWdmQ2YnE0ckhIQzk3dm1OaXRhQT09
43006506,"예손커뮤니케이션 웹퍼블리셔(경력우대, 신입가능) 모십니다.",웹,,신입·경력 2년 ↑,"대졸(2,3년제) 이상",정규직,,"활동/경험:해당직무 인턴경력, 해당직무 근무경험",면접 후 결정,부문별 상이,주 5일(월~금) 09:00~18:00,(420-030) 경기 부천시 원미구 상동 532-12 나루빌딩 3층 301호 서울 7호선 상동역에서 200m 이내,59,d0VhWnRwcUJpRVFsNjFHNi83MkxDUT09
42747535,응용소프트웨어 개발자 신입 및 경력 연구원 모집,기타,,신입·경력 1년 ↑,대졸(4년제) 이상,정규직,,"전공:전기/전자공학, 컴퓨터/시스템공학,외국어:TOEIC 900급(점) 이상,자격증:정보처리기사,근무조건:인근거주자, 운전가능자,활동/경험:해당직무 근무경험",면접 후 결정,,주 5일(월~금) 09:30~06:30,(136-701) 서울 성북구 안암동5가 서울시 안암로 145 고려대 자연계캠퍼스 산학관 511-1호 서울 6호선 안암역에서 500m 이내,26,
43006381,[시세확장] 사내전산시스템 운영 관리 채용,기타,,경력 8년 ↓,학력무관,정규직,,"전공:전기/전자공학, 컴퓨터/시스템공학,활동/경험:해당직무 인턴경력, 해당직무 알바경험, 해당직무 근무경험",면접 후 결정,"대리, 주임 / 팀원",07:00~17:30,(46703) 부산 강서구 체육공원로6번길 109(대저1동) 부산 3호선 강서구청역에서 500m 이내,12,aXFuVFp3Y1ZjS1Y3ZGdwNEc5NFl0Zz09
43006340,[4DREPLAY] Computer Vision[3D Vision] (경력),기타,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,주 5일(월~금),(06367) 서울 강남구 광평로 280 로즈데일오피스텔 10층(수서동) 서울 3호선 수서역에서 100m 이내,29,WkdUQitQdUw1bW5tYVFZNVRIQkJYdz09
43006319,[4DREPLAY] 멀티미디어 스트리밍 플랫폼 개발자 모집 (경력),기타,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,주 5일(월~금),(06367) 서울 강남구 광평로 280 로즈데일오피스텔 10층(수서동) 서울 3호선 수서역에서 100m 이내,29,WkdUQitQdUw1bW5tYVFZNVRIQkJYdz09
43006288,프론트엔트/퍼블리셔 정규직(신입/경력) 모집,프론트엔드,,신입·경력(년수무관),대졸(4년제) 이상,정규직,,,면접 후 결정,,주 5일(월~금),(03925) 서울 마포구 월드컵북로 396 누리꿈스퀘어 연구개발타워 1105-06호(상암동) 경의중앙선 수색역에서 500m 이내,59,ZEJOeHo4WmJQWS9heDlMcjV0N00yUT09
43006227,[자동차 전장부품 우량대기업] 차량 진단기술(SW) 개발 경력인재,기타,,경력 4년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,,"(06734) 서울 서초구 서운로6길 기술연구소(서초동, 지훈빌딩) 서울 3호선 양재역에서 500m 이내",6,c0pYY1pDMUR1QXVoWjNBMHhvdGpVUT09
43006174,Naver Cloud 엔지니어 (신입/경력 10년 이하),기타,,신입·경력 10년 ↓,"대졸(2,3년제) 이상(예정자 가능)",정규직,,"자격증:AWS Certified Solutions Architect,활동/경험:해당직무 근무경험",면접 후 결정,면접 후 결정 / 팀원,주 5일(월~금) 08:30~17:30,(06162) 서울 강남구 선릉로 514 성원빌딩 14층 수인분당선 선릉역에서 100m 이내,18,L0VmYVFNa0plU1V5ZjN5bjdOZitPZz09
43006154,IT개발·데이터 정규직 채용 - 신입사원,기타,,신입,학력무관,정규직,,,면접 후 결정,,,(13486) 경기 성남시 분당구 판교로 253 판교 이노밸리(삼평동),29,UWNtSVIwbnpHQnFnRmVYQUxGbEx3dz09
43006085,[야탑역] 호스트웨이 IDC 관제 및  운영자 모집(OP),기타,,무관(신입포함),학력무관,정규직,,"자격증:정보처리기능사, 리눅스마스터2급, PC Mater(정비사),자격/능력:컴퓨터활용능력 우수,근무조건:인근거주자,활동/경험:해당직무 근무경험",면접 후 결정,팀원,09:00~18:00,(13496) 경기 성남시 분당구 장미로 36 분당인터넷통신센터(야탑동) 수인분당선 야탑역에서 500m 이내,6,dkZEVmJDcGJyWVRRK05JU1RQZ3g1QT09
43006073,05. App 개발자 [미디어 플랫폼사],기타,,경력(년수무관),학력무관,정규직,,,면접 후 결정,,,서울 강남구,채용시 마감,ZmQ1SjQ3dzZUUVR0RTJUbUpkakgvQT09
43006039,[판교] 클라우드 관제시스템 모니터링 운영자(op) 채용,기타,,무관(신입포함),학력무관,정규직,,"자격증:정보처리기능사, 리눅스마스터2급, PC Mater(정비사),자격/능력:컴퓨터활용능력 우수,근무조건:인근거주자,활동/경험:해당직무 근무경험",면접 후 결정,팀원,유연근무제,(13493) 경기 성남시 분당구 대왕판교로644번길 49 DTC타워 10층(삼평동) 경강선 판교역에서 800m 이내,6,dkZEVmJDcGJyWVRRK05JU1RQZ3g1QT09
43006024,"[구로,가산디지털 단지] 클라우드 서비스 운영 엔지니어 (OP)",기타,,무관(신입포함),학력무관,정규직,,"자격증:정보처리기능사, 리눅스마스터2급, PC Mater(정비사),자격/능력:컴퓨터활용능력 우수,근무조건:인근거주자,활동/경험:해당직무 근무경험",면접 후 결정,팀원,,(13120) 경기 성남시 수정구 성남대로 1262 동신타워 6층(복정동) 수인분당선 태평역에서 300m 이내,6,dkZEVmJDcGJyWVRRK05JU1RQZ3g1QT09
43005972,(주)코인베스트 웹디자이너 신입 / 경력(3년이상) 모집,웹,,무관(신입포함),학력무관,정규직,자격/능력:포토샵 능숙자,"전공:예/체능계열,활동/경험:해당직무 근무경험",면접 후 결정,,주 5일(월~금) 09:00~18:00,(38516) 경북 경산시 둥지로18길 19 LN빌딩 3층(임당동),59,OG0rejkwUmhTNjA3bG55ZGxvTTU2Zz09
42653390,골프존데카 백엔드 개발 경력직 모집,백엔드,,무관(신입포함),학력무관,정규직,전   공:컴퓨터/시스템공학,"전공:전기/전자공학,활동/경험:해당직무 근무경험",면접 후 결정,"책임연구원, 선임연구원",주 5일(월~금) 09:00~18:00,(13486) 경기 성남시 분당구 판교로 253 판교 이노밸리(삼평동),채용시 마감,SlU0UVFRQUs5UGRpNWhubDNjRmxuUT09
42801703,(주)유투바이오 IT연구소 인프라팀 S/W 개발자 채용,기타,,무관(신입포함),"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,주 5일(월~금),(05734) 서울 송파구 거마로 61(마천동) 서울 5호선 거여역에서 800m 이내,33,bXBaeCt3Y0F3Znp3bk1sMTJWejVGdz09
43005806,[청년친화 강소기업] 네이버LIVE 서비스 관제 및 운영 인재 모집,기타,,신입·경력(년수무관),"대졸(2,3년제) 이상",정규직,,기타:IT 경력 또는 IT 계열 전공자,"연봉 2,600 만원 (주 40시간)",팀원,유연근무제,(08213) 서울 구로구 경인로 576 GS네오텍(구로동) 서울 1호선 구로역에서 100m 이내,9,c1Zwc2RDR1ZmbklrRFk0eVE3Q1JYZz09
43005795,[애드펀] 웹프로그래머 모집,웹,,무관(신입포함),학력무관(예정자 가능),정규직,,,"연봉 2,400 만원 (주 7시간)",,주 5일(월~금) 09:30~17:30,"(47711) 부산 동래구 중앙대로 1453(온천동, 온천동 유림노르웨이숲) 부산 1호선 명륜역에서 500m 이내",29,Qm5KM2xoSnEyOTJOZi9Kd0tRTnhHZz09
42855584,[네오플] 서버/클라이언트 프로그래머 인재 모집,기타,,신입·경력 1년 ↑,학력무관,정규직,,"보유역량:보훈대상자, 장애인우대, 취업보호대상자",면접 후 결정,,주 5일(월~금) 10:00~19:00,(63091) 제주 제주시 노형동 68-1,채용시 마감,QWdtMUFGWDUyOTJHdGxmdTM1dWtZdz09
43005704,웹어플리케이션 개발 및 리딩 경력자 모십니다,웹,,경력 3~10년,학력무관,정규직,,"기타:Node JS, HTML 5, JS, Vue JS, DBMS, Phthon","연봉 8,000 만원 (주 40시간)",수석연구원 / 팀장,09:00~18:00,(04784) 서울 성동구 연무장길 76 성수 AK 밸리 303호(성수동2가) 서울 2호선 성수역에서 500m 이내,29,SW1ZNzRXTWtieG5RK0poZzJKbjgwQT09
43005659,백엔드 개발자-코스닥상장기업,백엔드,,경력 3~10년,"대졸(2,3년제) 이상",정규직,,,면접 후 결정,,,(08391) 서울 구로구 도림천로 477 구로디지털단지역(구로동) 서울 2호선 구로디지털단지역에서 100m 이내,12,RFovUjJwNmRVMjNrUC83LzVRNkVmdz09
42264861,[코스닥상장사] 신테카바이오 상반기 신입/경력 직원 채용,기타,,신입·경력,대졸(4년제) 이상,정규직,,,면접 후 결정,면접 후 결정,,"대전 유성구, 대전전체, 대덕구, 동구, 서구, 중구, 서울 강남구, 종로구, 중구",7,UjA0Wkl4YjlGRGFERVZZQUJhVHNlQT09
43005636,(주)퓨멕스 사내서버관리 . 총무  담당자 구합니다.,기타,,무관(신입포함),학력무관,정규직,,"전공:전기/전자공학, 컴퓨터/시스템공학,근무조건:인근거주자, 운전가능자,활동/경험:해당직무 근무경험,자격/능력:문서작성 우수자",면접 후 결정,,주 5일(월~금) 09:00~18:00,(410-819) 경기 고양시 일산동구 설문동 796-5번지 퓨멕스빌딩,11,VG0ybzF3VnlRYk9kRUFmc2pDenRodz09
43005619,Web Develop (웹 프로그래머 ),웹,,경력 2~12년,"대졸(2,3년제) 이상","정규직, 계약직, 프리랜서",,,"연봉 4,000 만원 (주 40시간)",,,(04527) 서울 중구 세종대로 14 그랜드센트럴(GRAND CENTRAL)(남대문로5가) 서울 1호선 서울역에서 300m 이내,59,RmJPc2RMWks4bEkycFlSVlZtYzE2QT09
43005616,웹 개발(대리-과장)-대기업 계열사,웹,,경력 5~10년,대졸(4년제) 이상,정규직,,,면접 후 결정,,,(06192) 서울 강남구 대치동 889-60 금척빌딩 서울 2호선 삼성역에서 300m 이내,12,RFovUjJwNmRVMjNrUC83LzVRNkVmdz09
43005571,서버 개발-메타버스기업,기타,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,,(06779) 서울 서초구 강남대로 48-3(양재동) 서울 2호선 성수역에서 500m 이내,12,RFovUjJwNmRVMjNrUC83LzVRNkVmdz09
43005564,백엔드 개발-메타버스기업,백엔드,,경력 3년 ↑,대졸(4년제) 이상,정규직,,,면접 후 결정,,,(06779) 서울 서초구 강남대로 48-3(양재동) 서울 2호선 성수역에서 500m 이내,12,RFovUjJwNmRVMjNrUC83LzVRNkVmdz09
42803677,[I-ON] 백엔드 개발자 경력 채용,백엔드,,경력 3년 ↑,학력무관,정규직,,"전공:컴퓨터/시스템공학,활동/경험:해당직무 근무경험",면접 후 결정,"과장, 대리 / 팀원",주 5일(월~금),(135-933) 서울 강남구 역삼1동 823-39 아이온빌딩 서울 2호선 강남역에서 500m 이내,20,MDhzcHlXZHZTOGZnaXF5WXFpekFVZz09
